Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00,1.3976,1.3987,1.3974,1.3986,1.3986,0,0,0
2020-06-22 00:30:00,1.3986,1.3987,1.3976,1.3982,1.3982,0,0,0
2020-06-22 01:00:00,1.3982,1.3992,1.3973,1.3977,1.3977,0,0,0
2020-06-22 01:30:00,1.3977,1.3983,1.3972,1.3981,1.3981,0,0,0
2020-06-22 02:00:00,1.3981,1.3982,1.3959,1.3963,1.3963,0,0,0
2020-06-22 02:30:00,1.3963,1.3967,1.3959,1.3965,1.3965,0,0,0
2020-06-22 03:00:00,1.3965,1.3969,1.3957,1.3959,1.3959,0,0,0
2020-06-22 03:30:00,1.3959,1.3964,1.3957,1.396,1.396,0,0,0
2020-06-22 04:00:00,1.396,1.3964,1.3952,1.3955,1.3955,0,0,0
2020-06-22 04:30:00,1.3955,1.396,1.3952,1.3954,1.3954,0,0,0
2020-06-22 05:00:00,1.3954,1.3956,1.3949,1.3951,1.3951,0,0,0
2020-06-22 05:30:00,1.3952,1.3956,1.3947,1.3954,1.3954,0,0,0
2020-06-22 06:00:00,1.3954,1.3956,1.395,1.3954,1.3954,0,0,0
2020-06-22 06:30:00,1.3953,1.3966,1.3951,1.3965,1.3965,0,0,0
2020-06-22 07:00:00,1.3965,1.3969,1.3958,1.396,1.396,0,0,0
2020-06-22 07:30:00,1.396,1.3967,1.3955,1.3965,1.3965,0,0,0
2020-06-22 08:00:00,1.3965,1.3973,1.3956,1.396,1.396,0,0,0
2020-06-22 08:30:00,1.396,1.3961,1.3951,1.3954,1.3954,0,0,0
2020-06-22 09:00:00,1.3954,1.3955,1.395,1.3954,1.3954,0,0,0
2020-06-22 09:30:00,1.3954,1.3956,1.3945,1.3947,1.3947,0,0,0
2020-06-22 10:00:00,1.3947,1.3948,1.3939,1.3943,1.3943,0,0,0
2020-06-22 10:30:00,1.3943,1.3952,1.3943,1.395,1.395,0,0,0
2020-06-22 11:00:00,1.3949,1.3953,1.3945,1.3951,1.3951,0,0,0
2020-06-22 11:30:00,1.3951,1.3952,1.3941,1.395,1.395,0,0,0
2020-06-22 12:00:00,1.3951,1.3959,1.3949,1.3957,1.3957,0,0,0
2020-06-22 12:30:00,1.3956,1.3957,1.3945,1.3947,1.3947,0,0,0
2020-06-22 13:00:00,1.3946,1.395,1.3942,1.3948,1.3948,0,0,0
2020-06-22 13:30:00,1.3947,1.3949,1.3938,1.3942,1.3942,0,0,0
2020-06-22 14:00:00,1.3942,1.3942,1.3934,1.3937,1.3937,0,0,0
2020-06-22 14:30:00,1.3937,1.3942,1.3929,1.3931,1.3931,0,0,0
2020-06-22 15:00:00,1.3931,1.3933,1.3921,1.3924,1.3924,0,0,0
2020-06-22 15:30:00,1.3924,1.3933,1.3918,1.3933,1.3933,0,0,0
2020-06-22 16:00:00,1.3933,1.3935,1.3923,1.3926,1.3926,0,0,0
2020-06-22 16:30:00,1.3926,1.3929,1.3921,1.3924,1.3924,0,0,0
2020-06-22 17:00:00,1.3924,1.3926,1.3917,1.392,1.392,0,0,0
2020-06-22 17:30:00,1.392,1.3921,1.3915,1.3919,1.3919,0,0,0
2020-06-22 18:00:00,1.3919,1.3924,1.3917,1.3921,1.3921,0,0,0
2020-06-22 18:30:00,1.3921,1.3925,1.3919,1.3921,1.3921,0,0,0
2020-06-22 19:00:00,1.3922,1.3925,1.392,1.3923,1.3923,0,0,0
2020-06-22 19:30:00,1.3924,1.3925,1.3919,1.3921,1.3921,0,0,0
2020-06-22 20:00:00,1.3921,1.3931,1.3918,1.3926,1.3926,0,0,0
2020-06-22 20:30:00,1.3926,1.3928,1.392,1.3925,1.3925,0,0,0
2020-06-22 21:00:00,1.3925,1.3926,1.3921,1.3923,1.3923,0,0,0
2020-06-22 21:30:00,1.3923,1.3924,1.392,1.3922,1.3922,0,0,0
2020-06-22 22:00:00,1.3919,1.3929,1.3918,1.3924,1.3924,0,0,0
2020-06-22 22:30:00,1.3924,1.3927,1.3916,1.3921,1.3921,0,0,0
2020-06-22 23:00:00,1.3919,1.3924,1.3917,1.3919,1.3919,0,0,0
2020-06-22 23:30:00,1.3919,1.3922,1.3915,1.3917,1.3917,0,0,0
2020-06-23 00:00:00,1.3917,1.392,1.3914,1.3917,1.3917,0,0,0
2020-06-23 00:30:00,1.3917,1.3918,1.3905,1.3908,1.3908,0,0,0
2020-06-23 01:00:00,1.3908,1.3913,1.3905,1.3909,1.3909,0,0,0
2020-06-23 01:30:00,1.3909,1.3922,1.3908,1.3919,1.3919,0,0,0
2020-06-23 02:00:00,1.3919,1.3966,1.3915,1.3966,1.3966,0,0,0
2020-06-23 02:30:00,1.3965,1.3966,1.3938,1.3939,1.3939,0,0,0
2020-06-23 03:00:00,1.3939,1.3939,1.3918,1.3929,1.3929,0,0,0
2020-06-23 03:30:00,1.3929,1.3934,1.3922,1.3927,1.3927,0,0,0
2020-06-23 04:00:00,1.3927,1.3936,1.3923,1.3932,1.3932,0,0,0
2020-06-23 04:30:00,1.3933,1.3944,1.3931,1.3935,1.3935,0,0,0
2020-06-23 05:00:00,1.3935,1.3943,1.3934,1.3941,1.3941,0,0,0
2020-06-23 05:30:00,1.3941,1.3946,1.3938,1.3943,1.3943,0,0,0
2020-06-23 06:00:00,1.3943,1.3944,1.3935,1.3937,1.3937,0,0,0
2020-06-23 06:30:00,1.3939,1.3949,1.3934,1.3946,1.3946,0,0,0
2020-06-23 07:00:00,1.3946,1.3947,1.3934,1.3936,1.3936,0,0,0
2020-06-23 07:30:00,1.3937,1.3939,1.3928,1.3932,1.3932,0,0,0
2020-06-23 08:00:00,1.393,1.3934,1.3913,1.3915,1.3915,0,0,0
2020-06-23 08:30:00,1.3915,1.3921,1.3905,1.3907,1.3907,0,0,0
2020-06-23 09:00:00,1.3907,1.3916,1.3905,1.3911,1.3911,0,0,0
2020-06-23 09:30:00,1.391,1.3923,1.3909,1.392,1.392,0,0,0
2020-06-23 10:00:00,1.3921,1.3928,1.3918,1.3925,1.3925,0,0,0
2020-06-23 10:30:00,1.3924,1.3926,1.392,1.3923,1.3923,0,0,0
2020-06-23 11:00:00,1.3922,1.3925,1.3914,1.3917,1.3917,0,0,0
2020-06-23 11:30:00,1.3918,1.3922,1.3913,1.3916,1.3916,0,0,0
2020-06-23 12:00:00,1.3916,1.3922,1.3913,1.3914,1.3914,0,0,0
2020-06-23 12:30:00,1.3914,1.3916,1.3908,1.391,1.391,0,0,0
2020-06-23 13:00:00,1.391,1.3913,1.3904,1.3907,1.3907,0,0,0
2020-06-23 13:30:00,1.3907,1.3909,1.3896,1.3898,1.3898,0,0,0
2020-06-23 14:00:00,1.3898,1.3901,1.3894,1.39,1.39,0,0,0
2020-06-23 14:30:00,1.3899,1.3904,1.3895,1.3897,1.3897,0,0,0
2020-06-23 15:00:00,1.3897,1.3902,1.3884,1.3889,1.3889,0,0,0
2020-06-23 15:30:00,1.3889,1.3895,1.3884,1.3888,1.3888,0,0,0
2020-06-23 16:00:00,1.3888,1.3892,1.3884,1.3889,1.3889,0,0,0
2020-06-23 16:30:00,1.3889,1.3898,1.3889,1.3895,1.3895,0,0,0
2020-06-23 17:00:00,1.3895,1.3898,1.3893,1.3895,1.3895,0,0,0
